en,zh-hant,zh-hans
parameter length,參數長度,
parameter library,參數程式館,
parameter list,參數串列,
parameter list syntax,參數表語法,
parameter measurement,參數測量,
parameter mode,參數模式,
parameter mode display,參數模式顯示,
parameter name,參數名,
parameter of a work-load,工作量參數,
parameter of an analytic model,分析模型參數,
parameter of library procedure,程式館程序參數,
parameter of subroutine,次常式參數,
parameter optimization,參數最佳化,
parameter oscillation,參數振盪,
parameter packet,參數包,
parameter passing,參數傳遞,參數傳遞
parameter passing mechanism,參數傳遞機制,
parameter passing rule,參數傳遞規則,
parameter passing technique,參數傳遞技術,
parameter position,參數位置,
parameter potentiometer,參數電位計,
parameter receive block,參數接收塊,
parameter segment,參數段,
parameter segment descriptor,參數段描述符,
parameter segment descriptor register,參數段描述符暫存器,
parameter segment register,參數段暫存器,
parameter selection mechanism,參數選擇機制,
parameter send block,參數發送塊,
parameter sensitivity,參數敏感度,
parameter set,參數集,
parameter setting instruction,參數設定指令,
parameter specification,參數規格,
parameter specifier,參數說明符,
parameter stack,參數堆疊,
parameter stack segment,參數堆疊段,
parameter stack segment descriptor,參數堆疊段描述符,
parameter statement,參數敘述,
parameter storage,參數儲存器,
parameter string,參數串,
parameter substitution,參數替代,
parameter table,參數表,
parameter testing,參數測試,參數測試
parameter tracking identification,參數追蹤識別,
parameter values,參數值,
parameter variable table,參數變數表,
parameter variation,參數差異,
parameter word,參數字,
parameter-dependent operator,參數相依運算子,
parameterization,參數化,
parameterized application package,參數化應用軟體,
parameterized module,參數化模組,
parameterized programming,參數化程式設計,
parameterless entry,無參數入口,
parameterless module,無參數模組,
parameterless procedure,無參數程序,
parameterless task,無參數任務,
parameters bounds and length,參數界限與長度,
parameters sorting,參數排序,
parametric amplifier,參數放大器,
parametric amplifier system,參數放大器系統,
parametric and nonparametric classification,參數與非參數分類法,
parametric classification,參數分類,
parametric command,參數命令,
parametric communication,參數通信,
parametric curve,參數曲線,參數[化]曲線
parametric description,參數描述,
parametric descriptor,參數描述符,
parametric design,參數化設計,參數化設計
parametric design system,參數設計系統,
parametric diode,參數二極體,
parametric fault,參數故障,
parametric ferrite amplifier,參數鐵磁體放大器,
parametric geometry,參數幾何,參數几何
parametric job model,參數工件模型,
parametric linear programming,參數線性規劃,
parametric oscillator,參數振盪器,
parametric procedure,參數程序,
parametric programming,參數規劃,
parametric representation,參數表示（法）,
parametric space,參數空間,參數空間
parametric stabilization channel,參數穩定通道,
parametric subroutine,參數次常式,
parametric surface,參數曲面,參數[化]曲面
parametric surface fitting,參數曲面配適,參數曲面擬合
parametric synthesis,參數合成,
parametric type,參數型,
parametric user,參數用戶,
parametric variable,參數變數,
parametric variation channel,參數差異通道,
parametric word,參數字,
parametron,參變管,
paramodulant,調解式,
paramodulation,調解法,
paraphase amplifier,變相放大器,
parasitic capacitance,寄生電容,寄生電容
parasitic component,寄生組件,
parasitic current,寄生電流,
parasitic diode,寄生二極體,
parasitic effect,寄生效應,
parasitic emission,寄生放射,
parasitic noise,寄生雜訊,
parasitic oscillation,寄生振盪,寄生振蕩
parasitic parameter,寄生參數,
parasitic signal,寄生信號,
parasitic solution,寄生解,
parasitic transistor,寄生電晶體,
parent,上代；父；母；親項,
parent collection,上代聚集,
parent directory,上代目錄,
parent element,母元素,
parent entity,上代實體,
parent environment,母環境,
parent field,上代欄,
parent group,母群,
parent ion,母離子,
parent item number,親項號碼,
parent nodes,上代節點,
parent page,父（代）頁面,
parent population,母體,
parent process,母處理,
parent program,上代程式,
parent record,上代記錄,
parent request,上代請求,
parent resource,父（代）資源,
parent segment,上代段,
parent transaction,上代異動,
parent-child relationship,親子關係,
parent-child set,親子集合,
parentheses,括號,
parentheses nesting,括號巢套,
parenthesis,括號,
parenthesis grammar,括號文法,
parenthesis language,括號語言,
parenthesis-free notation,免括號記法,
parenthesized expression,括號表式,
parent-to-child mapping,親子映像,
parity,同位；奇偶,奇偶[性]
parity bit,同位位元,奇偶檢驗位
parity character,同位字元,
parity check,同位檢查；同位核對,
parity check bit,同位核對位元,
parity check circuit,同位核對電路,
parity check code,同位核對碼,
parity check equation,同位核對方程式,
parity check matrix,同位核對矩陣,
parity check system,同位核對系統,
parity checking,同位核對,奇偶檢驗
parity code,同位碼,
parity count character,同位計數字元,
parity digit,同位數位,
parity error module,同位誤差模組,
parity error,同位誤差,
parity flag,同位旗標,
parity generator,同位產生器,
parity generator-checker,同位產生檢查器,
parity interrupt,同位中斷,
parity line circuit,同位線電路,
parity odd,奇同位,
parity state,同位狀態,
parity track,同位磁軌,
Parking's systems simulation model,帕金系統模擬模型,
parse,剖析；語法分析,
parse list,剖析表,
parse of sentential form,句型剖析,
parse tree,剖析樹,
parser,剖析器,語法分析程序
parser generator,剖析器產生器,
parser of language programs,語言程式剖析器,
parser optimization,剖析器最佳化,
parser symbol,剖析器符號,
parser table,剖析器表,
parsing,剖析,語法分析
parsing phase,剖析階段,
parsing preference,剖析優選,
parsing problem,剖析問題,
parsing process,剖析過程,
parsing program,剖析程式,
parsing sentence,剖析句,
parsing stack,剖析堆疊器,
parsing tree,剖析樹,
part,零件；部分,
part and components manual,零件與組件手冊,
part drawing,零件圖,零件圖
part failure rate,零件故障率,
part list,零件表,
part of speech,詞性,詞性
part program,零件加工程式,
part switching characteristics,部分交換特性,
partan method,平行切線法,
part-electronic switching system,半電子交換系統,
partial arithmetic,部分算術,
partial automatic translation technique,部分自動翻譯技術,
partial carry,部分進位,部分進位
partial category,部分範疇,
partial computability,部分可計算性,
partial correctness,部分正確性,部分正確性
partial correctness proof,部分正確性證明,
partial decision procedure,部分決策程序,
partial dependency,部分相依,
partial derivation,部分導出,
partial derivative,偏導數；偏微分,
partial dial tone,部分撥號音,
partial dichotomy,部分二分,
partial differential,偏微分,
partial differential equation,偏微分方程式,
partial directed set,部分有向集,
partial directory,部分目錄,
partial disturbed one output signal,半選受擾1輸出信號,
partial disturbed zero output signal,半選受擾0輸出信號,
partial double error detecting,部分雙錯檢測,
partial drive pulse,部分驅動脈波；（磁心儲存器）半選脈波,
partial dump,部分傾印,
partial emulation,部分仿真,
partial enumeration method,部分列舉法,
partial expansion,部分擴展,
partial failure,部分失效,
partial fault tolerance,部分容錯,
partial fraction expansion,部分分式展開式,
partial fractions,部分分式；部分分數,
partial full duplex,部分全雙工,
partial function,部分函數,
partial function semantics,部分函數語意學,
partial functional dependence,部分功能相依,部分函數依賴
partial graph,部分圖,
partial group,部分群,
partial immersive VR,部分沈浸式虛擬現實,部分沉浸式虛擬現實
partial implementation,部分實施,
partial integration,偏積分,
partial interpretation,部分解譯,
partial key lookup,部分鍵查找,
partial match pattern,部分匹配型樣,
partial match query,部分匹配查詢,
partial match retrieval,部分匹配檢索,
partial matching,部分匹配,
partial model,部分模型,
partial multiple,部分多重,
partial network control center,部分網路控制中心,
partial one output signal,部分1輸出信號,
partial ordering,偏序,
partial parameterization,部分參數化,
partial path name,部分路徑名,
partial phrase,部分片語,
partial pivot,部分軸元,
partial pivoting,部分軸元法,
partial power on,部分電力開啟,部分加電
partial processing automata,部分處理自動機,
partial product,部分乘積,
partial product array,部分乘積陣列,
partial product word,部分乘積字,
partial program,"部分程式（子程式,不完整程式）",
partial program specification,部分程式規格說明書,
partial read pulse,部分閱讀脈波；半讀脈衝,
partial recognition,部分識別,
partial recursive function,部分遞迴函數,
partial response,部分回應,
partial response code,部分回應編碼,
partial response maximum likelihood,部分回應最大似然,
partial select input pulse,部分選擇輸入脈波,
partial select output,部分選擇輸出,
partial select output pulse,部分選擇輸出脈衝,
partial selected cell,部份選擇單元,
partial ship code,部分出貨碼,
partial ship notes,部分出貨備忘錄,
partial shipment,部分出貨,
partial solution,部分解,
partial solvability,部分可解性,
partial substitution,部分替代,
partial sum,部分和,
partial sum gate,部分和閘；異門,
partial sum register,部分和暫存器,
partial switching,部分交換,
partial syntax tree,部分語法樹,
partial system failure,部分系統故障,
partial system test,部分系統測試,
partial tree,部分樹,
partial undisturbed one output signal,半選不受擾1輸出信號,
partial undisturbed zero output signal,半選未干擾0輸出信號,
partial vectorization,部分向量化,
partial word,部分字,
partial write operation,半寫操作,
partial write pulse,半寫脈波,
partial zero output signal,部分0輸出信號,
partial/complete code,部分／完整碼,
partially coherent optical processor,部分同調光處理機,
partially completed tree,部分完成樹,
partially computable,部分可計算,
partially computable function,部分可計算函數,
partially constructed syntax tree,部分構造語法樹,
partially filled transition matrix,填入部分的轉移矩陣,
partially inverted file,部分倒檔案,
partially occupied band,不滿帶,
partially ordered set,偏序集,
partially ordered space,偏序空間,
partially ordered task,偏序任務,
partially self-checking,局部自檢,
partially self-checking circuit,局部自檢電路,
partially switched cell,部分交換細胞,
partially symmetric function,偏對稱函數,
partially-qualified name,部分合格名,
participant,參與者,參與者
particle,粒子；質點,
particle and force computing method,質點與力計算法,
particle in cell method,格網內質點法,
particle method,粒子法；質點法,
particle orientation,粒子定向,
particle system,粒子系統,粒子系統
particular case,特例,
particular program,特定程式,
particular proposition,特定命題,
particular solution,特解,
partition,分區；分割；區間；劃分,分區
partition access method,分區存取法,分區存取法
partition activity monitor,分區活動監視器,
partition allocation method,分區配置法,
partition balancing,分區平衡,
partition communication region,分區通信區,
partition control descriptor,分區控制描述符,
partition control table,分區控制表,
partition data set,分區資料集,
partition data set compression,分區資料集壓縮,
partition exchange sort,分區交換排序,
partition load,分區載入,
partition map,分區圖,
partition network,分區網路,
partition number,分區號碼,
partition of automaton,自動機劃分,
partition of sets,集合的劃分,
partition page queue element,分區頁面佇列元件,
partition parameter,分區參數,
partition priority system,分區優先級控制系統,
partition problem,分區問題,
partition programs,劃分程式,
partition queue area,分區佇列區,
partition queue element,分區佇列元件,
partition running,分區運行,
partition save area,分區保存區,
partition sequential access method,分區順序存取法,
partition sequential file,分區順序檔案,
partition specification table,分區規格表,
partition table,分區表,分區表
partition user,分區用戶,
partitional access method,分區存取法,
partitioned,分區；分割；區間；劃分,
partitioned access method,分區存取法,
partitioned allocation,分區配置,
partitioned content addressable memory,分區內容可定址記憶體,
partitioned data organization,分區資料組織,
partitioned data set,分區資料集,
partitioned data set management system,分區資料集管理系統,
partitioned database,分區資料庫,
partitioned emulation programming extension,分區仿真程式設計擴充,
partitioned emulation programming,分區仿真程式設計,
partitioned file,分區檔,
partitioned file access,分區檔存取,
partitioned list,分區表,
partitioned logic,分區邏輯,
partitioned memory,分區記憶體,
partitioned mode,分區模式,
partitioned segmentation,分區式分段,
partitioned semantic network,分區語意網路,
partitioned sequential file,分區順序檔案,
partitioned specification table,分區規格表,
partition-exchange sort,區分-交換排序,划分-交換排序
partitioning,分區；分割；區間；劃分,划分
partitioning algorithm,分區算法,划分算法
partitioning control flow graph,分區控制流程圖,
partitioning problem,劃分問題,
partitioning strategies,分區策略,
partitions assignment algorithm,分區指派演算法,
part-of-speech tagging,詞性加標,詞性標注
part-operation,操作碼部分,
part-period balancing,部分期間餘額法,
part-period balancing－current cost,部分期間餘額法－本期成本,
part-period balancing－standard cost,部分期間餘額法－標準成本,
parts catalog,零件目錄；零（部）件目錄,
parts data processing system,零件資料處理系統；部件數據處理系統,
parts early warning system,零件預警系統,
parts number,零件號碼,
parts of speech,詞類,詞類
parts reliability improvement routine,零件可靠性改進常式,
parts surface,零件表面,
parts usage maintenance program,零件使用維護程式,
parts-on-demand facility,應需零件設施,
part-whole relation,部分對全體關聯,
party-line,合用線（電話）；同線（電話）,
party-line adapter board,合用線配接器板,
party-line bus,合用線匯流排,
party-line bus driver,合用線匯流排驅動器,
party-line circuit,合用線電路；同線電路,
party-line driver,合用線驅動器,
party-line service,合用線服務,
PASCAL,PASCAL語言,Pascal語言
PASCAL analyzer,PASCAL分析器,
PASCAL compiler,PASCAL編譯器,
PASCAL data type,PASCAL資料類型,
PASCAL evaluation,PASCAL評估,
PASCAL function,PASCAL語言功能,
PASCAL like language,類PASCAL語言,
PASCAL preprocessor,PASCAL預處理機,
PASCAL procedure,PASCAL語言程式,
pass,傳遞；通過；通；遍（數）,"遍, *趟"
pass algorithm,傳遞算法,
pass by name,按名傳遞,
pass by value,按值傳遞,
pass counter,（掃瞄）遍數計數器,
pass one of the assembler,組合程式的第一遍掃瞄,
pass parameter,傳遞參數,
pass two of the assembler,組合程式的第二遍掃瞄,
passage,通道,
pass-along,順遞,
pass-along method,順遞法,
passband channel,通帶通道,
passed data set,通過資料集,
passenger acceptance and load control,乘客訂票認可與負載控制,
passenger airline reservation system,乘客機票預訂系統,
passenger name list,乘客名單,
passenger name record,乘客名記錄；旅客姓名記錄,
passim,到處,
passimeter,自動計票器；步數機,
passing,合格的；通行的；傳遞,
passivation,鈍化（作用）,
passivation planar transistor,鈍化平面電晶體,
passive,被動元件；無源；被動；消極,
passive backplane,無源底板,無源底板
passive backplane bus,無源底板匯流排,無源底板總線
passive branching,無源分支,
passive broadcast channel,無源廣播通道,
passive broadcast medium,無源廣播媒體,
passive bubble generator,無源磁泡產生器,
passive bus,無源匯流排,
passive circuit,無源電路,
passive component,無源組件,
passive component array,無源組件陣列,
passive data dictionary,無源資料字典,
passive data memory unit,無源資料記憶體單位,
passive element,無源元件,
passive fault detection,無源故障檢測,
passive feedback control,被動回饋控制,
passive graphics,被動型製圖學（非交互式）,
passive hub,無源集線器,
passive hybrids,無源併合電路,
passive infrared guidance systems,無源紅外線導引系統,
passive infrared night equipment,無源紅外線夜間設備,
passive interface,被動介面,
passive line monitor,無源線路監視器,
passive microelectronic element,無源微電子元件,
passive mode,被動模式,
passive network,無源網路,
passive query,被動查詢,被動查詢
passive search list,被動搜尋串列,
passive side,被動方面,
passive simulation,被動模擬,
passive station,被動站；從站,被動站
passive threat,被動威脅,被動威脅
passive transducer,無源轉換器,
passive type,被動類型,
passive wiretapping,被動竊聽,"竊取信道信息, *搭線竊聽"
passphrases,通行片語,口令句
pass-through,透通,
password,密碼,口令[字]
password attack,密碼攻擊,口令攻擊
password card,通行碼卡,
password entry,通行碼登錄,
password file maintenance,通行碼檔案維護,
password information option,通行碼資訊選項,
password protected load module file,通行碼保護載入模組檔案,
password protection,密碼保護通行碼保護,
password request procedure,通行碼請求程序,
password security,通行碼保全,
password setup,通行碼設置,
password strike-over mask,通行碼重打遮罩,
password system,通行碼系統,
password,通行碼；密碼；暗碼,
past due load,逾期負載,
past due mode,逾期模式,
paste,貼補；補貼；糊；膠；膏,
paste area,貼補區,
paste box,貼補框,
paste buffer,貼補緩衝區,
pasteboard,補貼板,
PAT,頁面指定表,頁分配表
patch,修補；插線,曲[面]片
patch area,修補區,
patch bay,插線機架,
patch board,插線板,
patch board control panel,插線板控制面板,
patch cable,插線電纜,
patch cord,插線；插線電線,轉接線
patch level,插線等級,
patch output converter,修補輸出轉換器,
patch panel,插線面板,轉接板
patch plug,插頭,轉插[頭]
patch routine,修補常式,
patching,修補,
patching a deck,修補卡片疊,
patching board,插線板,
patch-program plugboard,修補程式插板,
patent information retrieval system,專利資訊檢索系統,
patent office classification system,專利局分類系統,
patent office library,專利局程式館,
patent protection,專利保護,
patent,專利（權）；專利器,
path,路徑,通路
path addition algorithm,路徑相加算法,
path analysis,路徑分析,路徑分析
path call,路徑呼叫,
path choice,路徑選,
path command,路徑命令,路徑命令
path compression,路徑壓縮,
path condition,路徑條件,路徑條件
path control,路徑控制,
path control layer,路徑控制層,
path control network,路徑控制網路,
path controller,路徑控制器,
path cost,路徑成本,
path dependency,路徑相依,
path difference,路徑差；程差,
path doubling technique,路徑折疊技術,路徑折疊技朮
path expression,路徑表式,路徑表達式
path finding,路徑找尋,
path generation,路徑產生,
path generation method,路徑產生方法,
path independent protocol,路徑獨立協定,
path information unit,路徑資訊單位,
path length,路徑長度；路徑長,
path loss,路徑損耗,
path name,路徑名,路徑名
path name block,路徑名塊,
path name component,路徑名稱組件,
path number matrix,路徑號碼矩陣,
path oriented decision making,路徑導向決策,
path oriented testing,路徑導向測試,
path representation,路徑表示,
path rule,路徑規則,
path search,路徑搜尋,路徑搜索
path selector,路徑選擇器；通道選擇器,
path sensitization,路徑敏化,"通路敏化, *路徑敏化"
path sensitizing test,路徑敏化測試,
path sensitizing test generation,路徑敏化測試產生法,
path specification,路徑規格,
path testing,路徑測試,
path way,路徑方向,
path-down,向下路徑,
path-loading,路徑載入,
path-up,向上路徑,
patient care system,病患看護系統；病人監護系統,
patient medical information system,病患醫療資訊系統,
pattern,型樣；圖型,模式
pattern adaptive writing,型樣自適應寫入,
pattern analysis,型樣分析,模式分析
pattern analysis language,型樣分析語言,
pattern articulating device,型樣發音裝置,
pattern articulation unit,型樣發音單元,
pattern character,型樣字元,
pattern classification,型樣分類,模式分類
pattern classifier,型樣分類器,
pattern command,型樣命令,
pattern correspondence index,型樣對應指標,
pattern curve,型樣曲線,形狀曲線
pattern description,型樣描述,模式描述
pattern description language,型樣描述語言,
pattern detection,型樣檢測,
pattern device,型樣裝置,
pattern directed inference system,型樣引導的推理系統,
pattern directed invocation,型樣導引調用,
pattern directed retrieval,型樣導引檢索,
pattern discrimination,型樣判別,
pattern displacement,型樣位移,
pattern driven,型樣驅動,
pattern driven subroutine,型樣驅動次常式,
pattern enumeration,型樣枚舉,
pattern error analysis,型樣誤差分析,
pattern evaluation,型樣評估,
pattern finding program,型樣找尋程式,
pattern generator,型樣產生器,
pattern handling statement,型樣處置敘述,
pattern identification,型樣識別,
pattern information processing,型樣資訊處理,
pattern information processing system,型樣資訊處理系統,
pattern information retrieval system,型樣資訊檢索系統,
pattern input language,型樣輸入語言,
pattern learning parser,型樣學習語法剖析器；型樣學習語法剖析器,
pattern list,型樣表,
pattern matching,型樣匹配；模式匹配；模式配對,模式匹配
pattern matching algorithm,型樣匹配算法,
pattern matching system,型樣匹配系統,
pattern memory,圖型記憶體,
pattern noise,圖型雜訊,
pattern of behavior,行為型樣,
pattern of character,字元型樣,
pattern operand,型樣運算元,
pattern operation editing sequence,型樣操作編輯序列,
pattern operator,型樣運算子,
pattern primitive,型樣基元,模式基元
pattern recognition,圖型識別,模式識別
pattern recognition algorithm,圖型辨識處理步驟,
pattern recognition and information correlation,圖型識別及資訊相關,
pattern recognition approaches,圖型辨識途徑,
pattern recognition program,圖型識別程式,
pattern recognition system,圖型識別系統,
pattern recognition technique,圖型識別技術,
pattern recognition type,圖型識別類型,
pattern recognition,型樣辨識；圖形識別,
pattern recognizer,型樣辨識器,
pattern search,型樣搜尋,模式搜索
pattern segmentation,型樣分段,
pattern sensitive fault,型樣敏感故障,模式敏感故障
pattern sensitivity,型樣敏感度,模式敏感性
pattern set,型樣集,
pattern space,型樣空間,
pattern transformation memory,型樣變換記憶體,
pattern variable,型樣變數,
pattern variable's value,型樣變數值,
pattern vector,圖型向量,
pattern verification,圖型驗證,
pause,暫停；暫息,暫停
pause control,暫停控制,
pause instruction,暫停指令,
pause retry,暫停式再試,
pause statement,暫停敘述,
pay actual computer time,付費實際電腦時間,
pay cable network,付費纜網路,
pay cable TV,付費有線電視,
pay load,酬載；有效載量,
pay per view,付費（選看）節目,
pay station,公用電話；付費電話亭,
pay television,付費電視,
pay TV,付費電視,付費電視
payload,酬載；有效載量,淨荷
payment,付款,
payments mechanism,付款機構,
payoff matrix,支付矩陣；回收矩陣,
payroll accounting,薪資會計,
payroll computation,薪資計算,
payroll journal,薪資日記帳,
payroll management system,薪資管理系統,
payroll program,薪資程式,
payroll register,薪資登記（系統）,
payroll system,薪資系統,
payroll taxes,薪資稅,
payroll,薪資,
PC,個人電腦,個人計算機
PC,優先控制,優先級控制
PC mode,個人電腦模態,
PC mode image,個人電腦模態影像,
PC network,個人電腦網路,
PC.1,PC1電腦,
PCA,實體組態稽核,物理配置審計
PCB,印刷電路板,"印制電路板, *印制板"
PCB,頁面控制塊,頁控制塊
PCB layout,印刷電路板布局,印制板布局
PCB routing,印刷電路板佈線,印制板布線
PCB testing,印刷電路板測試,印制板測試
PC-DOS,個人電腦磁碟操作系統,
PCM,脈碼調變,脈碼調制
PCMCIA,個人電腦記憶卡國際協會,個人計算機存儲卡國際協會
PCMCIA card,PCMCIA卡,PCMCIA卡
P-complete problem,P完全問題,P完全問題
PCS,個人通信系統,個人通信系統
PDA,個人數位助理,個人數字助理
PDA,下推自動機,下推自動機
PDL,程式設計語言,程序設計語言
PDM,產品資料管理,產品數據管理
PDP-11,PDP11電腦,
PDU,協定資料單元,協議數據單元
PE,相位編碼,相位編碼
peak,峰；峰值；波峰,
peak capacity,尖峰容量,
peak cathode current,峰值陰極電流,
peak current,峰值電流,
peak current rating,峰值電流額定,
peak detection,峰值檢測,峰值檢測
peak distortion,尖峰失真；峰值畸變,
peak distribution analyzer,峰值分配分析器,
peak envelope power,峰值包絡功率,
peak envelope voltage,峰值包絡電壓,
peak flux density,峰值通量密度,
peak forward voltage,峰值正向電壓,
peak hold switch,峰值保持開關,
peak holding,峰值保持,
peak holding circuit,峰值保持電路,
peak inverse voltage,峰值反向電壓,
peak limiting,峰值限制,
peak load,尖峰負載；尖峰負荷；峰值負荷,
peak load employee,尖峰負載員工數,
peak load time,尖峰負載時間,
peak magnetizing field strength,尖峰磁化場強度,
peak magnetizing force,尖峰磁化力,
peak point,峰值點,
peak power,峰值功率,
peak rate,峰率,
peak recognition,峰值識別,
peak reverse voltage,峰值反轉電壓,
peak shift,峰值移位,峰位漂移
peak shift pattern,峰值移位型樣,
peak signal,峰值信號,
peak to average ratio,峰值與平均值之比,
peak to peak,峰至峰,
peak traffic flow,尖峰交通量,
peak traffic period,尖峰交通期間,
peak transmission rate,尖峰傳輸率,
peak value,峰值,
peak voltmeter,峰值電壓表,
peak-and-hold,峰與保持,
peaking circuit,峰化電路；信號校正電路（加重高頻電路）,
peak-to-peak amplitude,峰與峰振幅,
peak-to-valley ratio,峰與谷比,
pecking motor,步進電動機,
PECL,正電壓射極耦合邏輯,正電壓射極耦合邏輯
peculiar,特異,
peculiar test equipment,特異測試設備,
pedagogic algorithmic language,教學法的算法語言；教學用算法語言,
pedestal,消隱脈衝電平；基座,
peek,取數指令；窺視；瞄孔,
peek-a-boo,瞄孔；同位打孔,
peek-a-boo card,瞄孔卡,
peek-a-boo check,瞄孔核對,
peek-a-boo system,瞄孔系統；同位打孔檢索系統,
peel off operand,刪除運算元,
peel off operator,刪除運算子,
peel strength,剝離強度,
peephole mask,窺孔遮罩,
peephole optimization,窺孔最佳化,窺孔優化
peephole optimization technique,窺孔最佳化技術,
peephole optimizer,窺孔最佳化器,
peer,同級,
peer computer,對等電腦,
peer entities,同級實體,對等[層]實體
peer entity,同級實體,
peer layer,同級層,
peer layer communication,同級層通信,
peer layer protocol,同級層協定,
peer-to-peer,同級間（通信）,
peer-to-peer communication,同級間通訊,
peer-to-peer file transfer,點對點檔案傳送,
peg count,計次次數,
pegging,盯承；占線計次,
pegging inquiry,盯承詢問,
pellet,片狀器件；片狀元件,
PEM,處理元件記憶體,處理單元存儲器
pen (light) control,筆控制；光筆控制,
pen and ink recorder,筆墨記錄器；自動記錄器,
pen arm,筆臂,
pen attribute,筆屬性,
pen computer,筆式輸入電腦,筆輸入計算機
pen like device,筆類裝置,
pen mode,筆模式,
pen move,移筆,
pen plotter emulation program,筆繪圖器仿真程式,
pen scribe,筆劃線,
pen solenoid,筆螺線管,
pen station number,筆位號,
pen touch input,筆觸輸入,
pen type,筆型,
pen up,抬筆,
penalty,懲罰；（性能等的）損失,
penalty function,懲罰函數,
pence coding,十二進制編碼；十二單位編碼（從0－11的打孔卡編碼）,
pence conversion equipment,便士轉換設備,
pencil,筆,
pend,擱置,
pending,暫停；待決；未決；掛起,
pending active session,擱置現用對話,
pending delete,擱置刪除,
pending interrupt,未決中斷,
pending interrupt condition,未決中斷條件,
pending queue,未決佇列,
pending releases,擱置發放,
pending status,未決狀態,
pen-down,下筆,
pen-driving mechanism,筆驅動機構,
penetrance,滲透率,
penetration,穿透,
penetration control,穿透控制,
penetration depth,穿透深,
penetration test,滲透測試,滲入測試
penetration testing,穿透測試,
penetron tube,射線穿透管,
pentagrid converter,五柵轉換器,
pentium,奔騰處理器,
pentode,五極真空管,
pen-travel,（走）筆行程,
penumbra,半影的,半影
per,每；按,
per disk,每一磁碟,
per face,每一磁碟面,
per second,每秒,
per segment,每一區段,
percent,百分比；百分數,
percent character,百分比符元,
percent defective,廢品率,
percent intelligibility,可懂率,
percent make,接通百分比；脈衝占空比,
percent rate wattage,百分率瓦數,
percent symbol,百分比符號,
percentage,百分比,
percentage basis,百分比基礎,
percentage function,百分比函數,
percentage over tolerance for print,列印高於容許度百分比,
percentage under tolerance for print,列印低於容許度百分比,
percentage variation,百分比差異,
percentiles,百分位數（值）,
perceptibility,感覺能力,
perception,感知,感知
perception domain,感知域,
perceptive function,感知功能,
perceptron,感知器,感知機
perceptron algorithm,感知器算法,
percolation,滲濾,
perfect,完全的；完善的,
perfect balance,完美平衡,
perfect conductor,完美導體,
perfect crystal,完全晶體,
perfect cube,完全立方,
perfect dielectric,完美電介質,
perfect gas,完美氣體,
perfect induction,完全歸納法,
perfect information feedback,全資訊回饋,
perfect information game,全資訊競賽,
perfect number,完全數,
perfect secrecy,完全保密,完全保密
perfect shuffle,完全打亂；洗（牌）,全混洗
perfect square,完全平方,
perfect zero-knowledge,完美零知識,完美零知識
perfect zero-knowledge proof,完美零知識證明,完美零知識証明
perfecting,雙面印刷,
perfection,完美,
perfective maintenance,（軟體）完善性維護,改善性維護
perfectly balanced tree program,完美平衡樹程式,
perfectly legal,完全合法的,
perforated,打孔,
perforated edge card,打孔邊緣卡,
perforated litho master,打孔式平版印刷原版,
perforated panel,打孔板,
perforated paper tape,打孔紙帶,
perforated tape,打孔帶；打孔紙帶,
perforated tape code,打孔帶碼,
perforated tape code for information interchange,資訊交換用打孔帶碼,
perforated tape reader,打孔帶閱讀機,
perforated tape subsystem,打孔帶子系統,
perforating machine,打孔機,
perforating typewriter,打孔打字機,
perforation,打孔；折頁線；打孔眼線,
perforation rate,打孔率,
perforator,打孔機,
perforator character,打孔機字元,
perforator tape unit,紙帶打孔機,紙帶穿孔機
perform,履行；執行；完成,
perform statement,執行敘述,
performability,可運行性,
performance,性能；效能；效率,性能
performance adaptive,性能自適應,
performance analysis,效能分析,
performance analysis and reporting system,性能分析與報告系統,
performance analysis display system,性能分析顯示系統,
performance analysis tool,性能分析工具,
performance and cost evaluation,績效與成本評估,
performance attribute,性能屬性,
performance characteristic,績效特性,
performance classification,性能分類,
performance comparison,性能比較,
performance control,性能控制,
performance criteria,性能準則,
performance database,效能資料庫,
performance debugging,效能除錯,
performance degradation,效能退化,
performance enhancement module,效能增強模組,
performance evaluation,效能評估,性能評價
performance evaluation test,性能評估測試,
performance factor,效能因數,
performance group,效能組,
performance group number,效能組號碼,
performance guarantee,效能能保証,性能保証
performance history,績效歷史,
performance index,效能指數,
performance management,效能管理,性能管理
performance management reporting system,效能管理報告系統,
performance management system,效能管理系統,
performance measurement,效能測量,
performance monitor,效能監視器,
performance monitoring,效能監視,性能監視
performance monitoring program,效能監視程式,
performance objective,效能目標,
performance optimization,效能最佳化,
performance option,性能選項,
performance parameter,效能參數,
performance period,績效週期；工作期,
performance predication,效能預測；績效預測,
performance prediction method,效能預測法,
performance ratio,性能比率,性能比
performance reference,效能參考,
performance requirements,效能需求,性能需求
performance specification,效能說明書,性能規約
performance standard,效能標準,
performance statistics,效能統計,
performance synthesis,效能合成,
performance test,效能測試,
performance test analysis,效能測試分析,
performance testing,效能測試,
performance trace,效能追蹤,
performance valuation,性能評價,
performance verification,效能驗證,
performance-oriented expert systems,效能導向專家系統,
perigee,近地點,
period,週期；期間；時期；句點,
period analysis cost summary,期間分析成本彙總,
period analysis report,期間分析報表,
period balances,期間餘額,
period capacity,期間產能,
period closing activity,期間結帳活動,
period definition,週期性定義,周期性定義
period demand capture function,期間需求擷取功能,
