en,zh-hant,zh-hans
algorithm optimization,演算法最佳化,
algorithm organization,演算法組織,
algorithm pattern,演算法圖型,
algorithm processor,演算法處理機,
algorithm refinement,演算法精化,
algorithm routine,演算法常式,
algorithm secrecy,演算法保密,算法保密
algorithm simulation,演算法模擬,
algorithm structure,演算法結構,
algorithm translation,演算法翻譯,
algorithmic,演算法,
algorithmic approach,演算法途徑,
algorithmic code,演算法碼,
algorithmic control system,演算法控制系統,
algorithmic cost model,演算法成本模型,
algorithmic dispatching,演算法調度,
algorithmic error,演算法誤差,
algorithmic interpretation of grammar,文法的演算法解譯,
algorithmic language,演算法語言,算法語言
ALGOrithmic Language,ALGOL 語言,ALGOL 60語言
algorithmic language 60,ALGOL 60 程式語言；ALGOL60算法語言,
algorithmic language 68,ALGOL 68 程式語言；ALGOL68算法語言,
algorithmic language program,演算法語言程式,
algorithmic language program conversion,演算法語言程式轉換,
algorithmic language,演算法語言；ALGOL語言,
algorithmic logic,演算法邏輯,
algorithmic macro design system,演算法巨集設計系統,
algorithmic measure of reliability,可靠性的算法量度,
algorithmic oriented language,演算法導向語言,
algorithmic pattern generation system,演算法型樣產生系統,
algorithmic processor description language,演算法處理機描述語言,
algorithmic programming language,演算法程式設計語言,
algorithmic remote manipulation,演算法遠程調處,
algorithmic routine,演算法常式,
algorithmic rule,演算法規則,
algorithmic scheduling,演算法排程,
algorithmic simulation,演算法模擬,
algorithmic state machine,演算法狀態機,
algorithmic statement,演算法敘述,
algorithmic transformation,演算法變換,
algorithmic unsolvability,演算法不可解性,
algorithmic/procedural language,演算法／程序語言,
alias,別名,別名
alias analysis,別名分析,別名分析
alias description entry,別名描述項,
alias entry,別名入口,
alias name,別名,
alias section,別名區段,
alias type transformation,別名型變換,
aliasing,別名；混淆現象,圖形失真
aliasing distortion,頻疊失真,
aliasing error,混淆錯誤,
aliasing problem,別名問題；假信號清除問題,
alibi type transformation,坐標固定圖象移動的變換,
alien tone,外加噪音,
align,對準；安排訂單,對齊
align orders,安排訂單,
align text,調整本文,
aligned bundle,調整線圈；校準光束,
aligner,對準儀,整直器
alignment,調正；對齊；對準,對準，校準，對齊
alignment clause,調正子句,
alignment code,調正碼,
alignment connector,調正連接器,
alignment disk,調正磁碟,調整用硬盤
alignment diskette,調正磁片,調整用軟盤
alignment function,調正功能,
alignment indicator,調正指示器,
alignment mark,調正標示,
alignment network,調正網路,對准網絡
alignment of data,資料調正,
alignment pattern,調正型樣,
alignment precision,調正精度,
alignment requirement,調正需求,
alignment restriction,調正限制,
alignment routine,調正常式,
alignment rule,調正規則,
alignment signal,調正信號,
alignment time,調正時間,
alignment tool,調正工具,
alive circuit,帶電電路,
all asynchronous device driver subroutine library,全異步裝置驅動程式子常式程式館,
all busy,全忙,
all busy circuit,全忙電路,
all canceled order,全部巳取消訂單,
all channel decoder,全通道解碼器,
all clear,全清除,
all common control system,全公用控制系統,
all conversion tool,全轉換工具,
all digital phase locked loop,全數位式鎖相迴路,
all file sharing,全檔案共享,
all magnetic logic,全磁邏輯,
all mark,全標示,
all numeral numbering,全數字編號,
all on-line,全連線,
all parallel A/D converter,全平行類比對數位轉換器,
all points addressable display,全點可定址顯示器,
all points addressable,全點可定址,
all points usable,全點可用,
all relay selector,全繼電器式選擇器,
all time,全部時間,
all trunks busy,全部中繼線占線,
all-clear key,全清除鍵,
all-in-one computer,單體全備計算機,多合一﹝主板﹞計算機
allocatable space,可配置空間,
allocate,配置；指定；分配,分配
allocate a device,配置裝置,
allocate and free statement,配置與釋放敘述,
allocate block,配置塊,
allocate event,配置事件,
allocate file,配置檔案,
allocate node,配置節點,
allocate storage,配置儲存,
allocated configuration index,配置組態索引,
allocated resource,分配資源,
allocated resource table,配置資源表,
allocated resource table address,配置資源表位址,
allocated resource table entry,配置資源表入口,
allocating character string variable,配置字元串變數,
allocating data array,配置資料陣列,
allocating phase,配置階段,
allocating physical file space,配置實體檔案空間,
allocating system resource,配置系統資源,
allocation,分配；配置；指派；配置算法,分配
allocation algorithm,配置演算法,
allocation and loading program,配置與載入程式,
allocation built-in function,配置內建函數,
allocation class,配置等級,
allocation map,分配圖,
allocation method,配置法,
allocation model,配置模型,
allocation of data set,資料集配置,
allocation plan,配置計畫,
allocation problem,分配問題,
allocation quantity audit,配置量審計,
allocation quantity production,配置數量生產,
allocation records,配置記錄,
allocation routine,配置常式,
allocation schema,分配綱目,"分布模式, *分配模式"
allocation statement,配置敘述,
allocation strategy module,配置策略模組,
allocation table,分配表；配置表,
allocation unit,分配單位,分配單位
allocation variance,配置方差,
allocation/pick variance,配置／檢料方差,
allocator,分配器,
allocator queue table,配置佇列表,
all-on-one processor,單板處理機,
all-or-nothing approach,全有或全無方式,
all-or-nothing check,全有或全無核對,
all-or-nothing gate,全有或全無閘,
allotter,配置器,
allotter switch,分配器交換,
allotting switch,分配交換,
allow,容許,
allow declaration,容許宣告,
allow mode,容許模,
allowable logical control structure,可容許邏輯控制結構,
allowable resources,可容許資源,
allowable value,可容許值,
allowable working speed,可容許工作速率,
allowance,容差,
allowance for doubtful accounts,備抵呆帳,
allowed cell rate,允許單元速率,允許信元速率
allowed failure effect,容許故障效應,
allowed predecessor,容許前導子,
allowed successor,容許後繼子,
alloy belt printer,合金帶列印機,
alloy magnetic particle tape,合金粒子磁帶,金屬粉末磁帶
all-pass element,全通元件,
all-pass structure,全通結構,
all-paths-busy,通路全忙,
all-point-addressability,全點定址能力,
all-purpose computer,萬用電腦,
all-purpose controller,萬用控制器,
all-purpose language,萬用語言,
all-purpose robot,萬用機器人,
all-purpose,通用的；萬用,
all-round computer center,綜合計算機中心,
all-solution relation,全解關係,
all-steps control,全步控制,
all-zero signal,全零信號,
all-zero statement label,全零敘述標號,
Aloha procedures,Aloha程序,
ALOHA System,ALOHA系統,
ALPHA,ALPHA程式規劃語言,Alpha語言
alpha characters,字母字元,
alpha code,字母碼,
alpha cutoff,α修剪,
alpha factor,alpha因子,
alpha field,字母欄,
alpha format,字母格式,
alpha literal,字母文字,
alpha system,字母系統,
alpha test,α測試,α測試
alpha value,α值,
alphabet,字母（一般意義）; 字符,字母表
alphabet,字符,字母表
alphabet,字母（一般意義）,
alphabet character,字母字元,
alphabet data,字母資料,
alphabet data code,字母資料碼,
alphabet general sense,字母通用感測,
alphabet length,字母長度,
alphabet name,字母名,
alphabet number,字母數,
alphabet sequence,字母順序,
alphabet sorting,字符排序,
alphabet symbol,字母符號,
alphabet translation,按字母翻譯,
alpha-beta pruning,α－β修剪,
alphabetic,字母；字符,
alphabetic address,字母位址,
alphabetic addressing,字母定址,字母編址
alphabetic arrangement,字母順序排列,
alphabetic character,字母字元,
alphabetic character set,字母字元集,字母字符集
alphabetic character subset,字母字元子集,
alphabetic class,字母類,
alphabetic code,字母碼；字符碼,
alphabetic coded character set,字母編碼字元集,
alphabetic coded set,字母編碼集,字母〔數字〕〔字母數字〕〔二進制〕編碼集
alphabetic coding,字母編碼,字母編碼
alphabetic data,字母資料,
alphabetic data code,字母資料碼,
alphabetic data item,字母資料項,
alphabetic data set,字母資料集,
alphabetic field,字母欄,
alphabetic flag,字母旗標,
alphabetic information,字母資訊,
alphabetic item,字母項；字符項,
alphabetic print control,字母列印控制,
alphabetic punch,字母打孔,
alphabetic shift,字母移位,
alphabetic signal,字母信號,
alphabetic string,字母串；字符串；字母字串,字母串
alphabetic symbol,字母符號,
alphabetic variant,字母變體,
alphabetic word,字母字；字符字,字母字
alphabetic〔numeric〕〔alphanumeric〕〔binary〕code,字母集,字母〔數字〕〔字母數字〕〔二進制〕代碼
alphabetical order,英文字母順序,
alphabetic-numeric,字母數字的,字母－數字的
alphabetizing convention,字母順序約定,
alpha-geometric,幾何法字圖,
alpha-geometric mode,幾何法字圖模,
alpha-geometric operation,幾何法字圖操作,
alphameric,文數,字母數字的
alphameric character,文數字元,字母－數字符號
alphameric character recognition,文數字元識別,
alphameric character set,文數字元集,字母數字字符集
alphameric class,文數類,
alphameric code,文數碼,
alphameric coding,文數編碼,
alphameric conversion,文數轉換,
alphameric conversion code,文數轉換碼,
alphameric edited,文數編輯,
alphameric field descriptor,文數欄描述符,
alphameric index,文數索引,
alphameric information,文數資訊,
alphameric instruction,文數指令,
alphameric keyboard,文數鍵盤,
alphameric listing,文數列表,
alphameric literal,文數文字,
alphameric logic package,文數邏輯包,
alphameric printer,文數列印機,
alphameric read out,文數讀出,
alphameric reader,文數閱讀機,
alphameric symbol,文數符號,
alphameric visual display,文數視覺顯示,
alphameric-graphic display,文數字圖形顯示,
alphanumeric,文數,字母數字的
alphanumeric character,文數字元,
alphanumeric character entry,文數字元登錄,
alphanumeric character set,文數字元集,字母數字字符集
alphanumeric character subset,文數字元子集,
alphanumeric code,文數碼,
alphanumeric coded,文數編碼,
alphanumeric coded character set,文數編碼字元集,
alphanumeric coded set,文數編碼集,
alphanumeric coding,文數編碼,
alphanumeric conversion code,文數轉換碼,
alphanumeric data,文數資料,
alphanumeric data item,文數資料項,
alphanumeric display device,文數字顯示器,
alphanumeric display equipment,文數顯示設備,
alphanumeric display,文數顯示,
alphanumeric edited data item,文數編輯資料項,
alphanumeric field,文數欄,
alphanumeric generator,文數產生器,
alphanumeric graphic display,文數圖形顯示,
alphanumeric impact printer,文數撞擊列印機,
alphanumeric information,文數資訊,
alphanumeric instruction,文數指令,
alphanumeric key,文數字鍵,
alphanumeric keyboard,文數鍵盤,
alphanumeric logic package,文數邏輯包,
alphanumeric machine,文數機,
alphanumeric operation,文數操作,
alphanumeric output,文數輸出,
alphanumeric printer,文數列印機,
alphanumeric reader,文數閱讀機,字母－數字閱讀機
alphanumeric shift,文數移位,
alphanumeric style,文數式樣,
alphanumeric symbol,文數符號,
alphanumeric tube,文數管,
alphanumeric user identification code,文數字使用者識別碼,
alphanumeric visual display,文數字視覺顯示,
alphanumerical code,文數碼,
alphanumerical information,文數資訊,
alphanumerical keyboard device,文數鍵盤裝置,
alpha-scope,字母顯示器,
alpha-variable,字母變數,
alter display,更改顯示；變更顯示,
alter file,變更檔案,
alter key,改變鍵；變更鍵,
alter mode,變更模式,修改方式
alter statement,變更敘述,
alter switch,變更開關,
alterable attribute,可變屬性,
alterable machine structure,可變機器結構,
alterable memory,可變記憶體,
alterable read only memory,可變唯讀記憶體,
alterable read-only operating system,可變唯讀作業系統,
alteration switch,變換開關,
altering,變更,變更
altering message,修改訊息,
alternate,交替；替代,
alternate acknowledge,交替應答,
alternate area,交替區,
alternate binary code,交替二進制碼,
alternate buffer file,交替緩衝檔案,
alternate channel,替用通道,
alternate channel interference,替用通道干擾,
alternate circuit route,替用電路路線,
alternate coding key,替用碼鍵,
alternate collating sequence,替用對照順序,
alternate communication,交替通信,
alternate communication facility,替用通信設施,
alternate console,替用控制台,
alternate current,交流電,
alternate cursor,替用游標,
alternate data retry,替用資料再試,
alternate delimiter type,替用定界符型,
alternate digit inversion,交替數位反轉,
alternate direction,換向,
alternate display,替用顯示,
alternate entry,交替登錄,
alternate error,交替誤差,
alternate error procedure,交替誤差程序,
alternate error procedure routine,交替誤差程序常式,
alternate error return,交替誤差轉回,
alternate file,替用檔案,
alternate index,替用索引,
alternate input library,替用輸入程式館,
alternate key,替用鍵,
alternate level,交替位準,
alternate library facility,替用程式館設施,
alternate mark inversion code,交替標示反碼,
alternate mark inversion,交替標示反轉,
alternate named file,替用附名檔案,
alternate operation,交替操作,
alternate order,輪流,
alternate path,替用路徑,
alternate path retry,替換路徑再試,
alternate prefix,替用前綴,
alternate program,交替程式,
alternate record key,替用記錄鍵,
alternate record key clause,交替記錄關鍵子句,
alternate return,交替轉回,
alternate return formal,交替轉回形式,
alternate return specifier,交替轉回說明符,
alternate route,替用路線,
alternate routine,替用常式,替代路由
alternate routing,替用選路,
alternate routing code,替用選路碼,
alternate run,交替運行,
alternate screen size,替用螢幕大小,
alternate size,交替大小,
alternate source,交替源,
alternate system input source,交替系統輸入源,
alternate tape,替用帶,
alternate term plan,交替項計畫,
alternate terminal,替用終端機,
alternate track,替用軌,替換磁道
alternate track table,替用軌表,
alternate transmission,交替傳輸,
alternate try routine,交替嘗試常規,
alternate use,交替使用,
alternate view,交替視域,
alternate work center,替用工作中心,
alternating binary coding,交替二進制編碼,
alternating code,交替碼,
alternating current analog computer,交流類比計算機,
alternating current computer,交流計算機,
alternating current converter,交流轉換器,
alternating current relay,交流繼電器,
alternating current selection,交流選擇,
alternating current servo mechanism,交流伺服機構,
alternating current signaling,交流發信號,
alternating current supervision,交流監督,
alternating current system,交流系統,
alternating current to direct current,交流直流轉換,
alternating current transmission,交流電傳輸,
alternating current,交流電；交流,
alternating logic,交替邏輯,
alternating nonreturn-to-zero,交替不歸零；交替不歸零制,
alternation,交變；交替,
alternation gate,交替閘,
alternation switch,交替開關,
alternative,替代；選擇方案,
alternative allocation,替代配置,
alternative box,替代箱,
alternative chain,替代鍊,
alternative class,替代類,
alternative collating sequence,替代對照順序,
alternative cylinder,替代柱,
alternative denial,交斥,
alternative denial gate,交斥閘,
alternative file attribute,替代檔案屬性,
alternative initial microprogram load,替代初始微程式載入,
alternative initial program load,替代初始程式載入；擇一初始程式載入,
alternative line,替代線路,
alternative option,選擇方案,
alternative return points,選擇轉回點,
alternative routing,替代選路,
alternative sector,替代扇區,
alternative system console,替代系統控制台,
alternative track,替代軌,
alternator,交替符,
alter-route,轉路,
altimeter coder,高度測量編碼器,
ALTRAN,ALTRAN語言,
ALU,算術邏輯單元,算朮邏輯部件
ALU input and output,ALU輸入與輸出,
ALU operation,ALU作業,
ALU shift register,算術邏輯單元移位暫存器,
ALU(abbreviation);arithmetic〔logic〕〔arithmetic and logic〕unit,算術與邏輯單元,算朮〔邏輯〕〔算朮邏輯〕部件;運算器
aluminum substrate disk,鋁基磁碟,
ambient,周圍,
ambient condition,周圍條件,
ambient humidity,周圍溫度,環境濕度
ambient light,周圍光,環境光
ambient noise,周圍雜訊,
ambient stray magnetic field,周圍雜散磁場,
ambient temperature,周圍溫度,環境溫度
ambiguity,歧義,歧義
ambiguity data,歧義資料,
ambiguity delay,歧義延遲,
ambiguity encoding,歧義編碼,
ambiguity error,歧義錯誤,
ambiguity feature,歧義特徵,
ambiguity of phrase structure,片語結構歧義,短語結構歧義
ambiguity problem,歧義問題,
ambiguity processor architecture,歧義處理機架構,
ambiguity resolution,歧義解析,歧義消解
ambiguous data,歧義資料,
ambiguous expression,歧義表式,
ambiguous file,歧義檔案,
ambiguous grammar,歧義文法,多義文法
ambiguous language,歧義語言,
ambiguous phrase of combination type,組合型模糊片語,
ambiguous phrase of overlap type,重疊型模糊片語,
ambiguous symbol,歧義符號,
Amdahl diagnostics assistance center,Amdahl診斷輔助中心,
Amdahl internally developed software,Amdahl內部開發軟體,
Amdahl's law,Amdahl定律,阿姆達爾定律
amendment file,修正檔案,
amendment record,修正記錄,
amendment tape,修正磁帶,
American academy of arts and science,美國藝術和科學研究院,
American academy of science,美國科學院,
American accounting association,美國會計協會,
American association for artificial intelligence,美國人工智慧協會,
American association of electrical engineers,美國電機工程師協會,
American association of engineers,美國工程師協會,
American association of industrial management,美國工業管理協會,
American association of microprocessor engineers,美國微處理機工程師協會,
American automatic control council,美國自動控制委員會,
American broadcasting companies inc.,美國廣播公司,
American communication association,美國通訊協會,
American communications,美國通訊,
American electronics association,美國電子學協會,
American engineering standards committee,美國工程標準委員會,
American federation for information processing,美國資訊處理聯合會,
American federation of information processing societies,美國資訊處理聯合會,
American institute for decision science,美國決策學學會,
American institute of aeronautics and astronautics,美國航空與太空學會,
American institute of consulting engineers,美國顧問工程師學會,
American institute of electrical engineers,美國電機工程師學會,
American institute of industrial engineers,美國工業工程師學會,
American institute of physics,美國物理學會,
American institute of radio engineers,美國無線電工程師學會,
American management associations,美國管理協會,
American micro system,美國微型系統,
American national standard control character,美國國家標準控制字元,
American national standard label,美國國家標準標號,
American national standard,美國國家標準,
American national standards institute,美國國家標準學會,
American radio association,美國無線線電協會,
American sign language,美國記號語言,
American standard,美國標準,
American standard code for information interchange,美國資訊交換標準碼,
American standard code,美國標準碼,
American standard wire,美國標準線規,
American standards association,美國標準協會,
American statistical association,美國統計協會,
American telephone and telegraph company,美國電話電報公司,
AMI coding,交替標示反轉編碼,
AMI signal,交替標示反轉信號,
AMI violation,交替標示反轉違規,
AML/2,陣列機語言/2,
amorphous film,非晶薄膜,
amorphous memory,無定形記憶體,
amorphous semiconductor memory,無定形半導體記憶體,
amortization,分期償還,
AMOS memory,AMOS記憶體；突崩注入型金氧半導體記憶體,
amount,金額,
amount due,到期金額,
amount of words in coincident code,同碼字數,重碼字詞數
amount of words/characters in coincident code,同碼字／詞數,
ampere,安培,
ampere turn,安培匝,
ampere volt ohm meter,萬用表,
ampere-hour meter,安培小時計,
ampere-hour,安培小時,
ampere-second,安培秒,
ampersand,&號,
amphibious communication net,水陸兩用通信網,
amplification,放大,
amplification by stimulated emission of radiation,受激輻射放大,
amplification coefficient,放大係數,
amplification factor,放大因數,
amplifier,放大器,放大器
amplifier in,放大器輸入端,
amplifier input,放大器輸入,
amplifier out,放大器輸出端,
amplifier output stage,放大器輸出級,
amplifier output,放大器輸出,
amplifier power supply,放大器電源,
amplify,放大,
amplitude,振幅,
amplitude adder,振幅加法器,
amplitude comparator,振幅比較器,
amplitude detection,振幅檢測,幅度檢測
amplitude limiter,振幅限制器,
amplitude modulation broadcasting,調幅廣播,
amplitude modulation,調幅；振幅調變,
amplitude modulation/frequency modulation,調幅／調頻,
amplitude segmentation,調幅分段,幅度分割
amplitude sensing,振幅感測,
amplitude sensor,振幅感測器,
amplitude separation data detection,振幅分離資料檢測,
amplitude shift,振幅移位,
amplitude shift keying,振幅移位鍵控法,
amplitude test cassette,振幅測試卡座,
amplitude variation,振幅變動,
amplitude vs. frequency distortion,幅頻失真,
amplitude-frequency modulation,振幅－頻率調變,
An analytical information management system,分析資訊管理系統,
AN code,AN碼,
an evolutionary system for on-line processing,AESOP系統；線上處理改良系統,
anacom,分析計算機,
analizer,分析器,
analog,類比,模擬
analog adder,類比加法器,
analog amplifier,類比放大器,
analog approach,類比方法,
analog back-up,類比備份,模擬後援，模擬備分
analog calculation,類比計算,
analog channel,類比通道,模擬通道
analog circuit analysis by time-sharing system,採用分時系統的類比電路分析,
analog communication,類比通信,
analog comparator,類比比較器,
analog compiler,類比編譯器,
analog compiler system,類比編譯程式系統,
analog computer,類比電腦,模擬計算機
analog computer system,類比電腦系統,
analog computer,類比計算機,模擬計算機
analog computing,類比計算,
analog control,類比控制,
analog control technique,類比電腦控制技術,模擬控制技朮
analog conversion,類比轉換,
analog data,類比資料,
analog data recording transcriber,類比資料記錄轉錄器,
analog data sink,類比資料槽,
analog data source,類比資料源,
analog decoding,類比解碼,
analog delay unit,類比延遲單元；類比延遲裝置,
analog device,類比裝置,模擬裝置
analog differential analyzer,類比微分分析器,
analog digital,類比數位,
analog display unit,類比顯示單元,
analog divider,類比除法器,
analog emulation system,類比仿真系統,
analog encoding,類比編碼,
analog feedback system,類比回饋系統,
analog feedback,類比回饋,
analog form,類比形式,
analog function generator,類比功能產生器,
analog generator,類比產生器,
analog hybrid,類比併合,
analog indicator,類比指示器,
analog input,類比輸入,模擬輸入
analog input channel,類比輸入通道,
analog input channel,（過程控制中之）類比輸入通道,
analog input channel amplifier,類比輸入通道放大器,
analog input expander,類比輸入擴充器,
analog input module,類比輸入模組,
analog input operation,類比輸入操作,
analog input system,類比輸入系統,
analog input/output package,類比輸入輸出軟體包,
analog integrated circuit,類比積體電路,
analog integrators of discrete function,離散函數類比積分器,
analog intelligence test,類比智慧測試,
analog interpolation,類比內插法,
analog line driver,類比線驅動器,
analog loop back,類比迴路返回,
analog magnetic head,類比磁頭,
analog memory,類比記憶體,
analog memory device,類比記憶體裝置,
analog module,類比模組,
analog monitor module,類比監視器模組,
analog multiplexer,類比多工器,
analog multiplication,類比乘法,
analog multiplier,類比乘法器,
analog nest units,類比巢式單元,
analog network,類比網路,模擬網絡
analog output,類比輸出,模擬輸出
analog output channel amplifier,類比輸出通道放大器,
analog output submodule,類比輸出子模組,
analog phase-locked loop,類比鎖相迴路,
analog process,類比處理,
analog process computer,類比處理電腦,
analog processing of image coding,影像編碼的類比處理,
analog processing unit,類比處單元；類比處理機,
analog program tape,類比程式帶,
analog pulse modulation,類比脈波調變,
analog read only memory,模擬唯讀儲存器；類比唯讀記憶體,
analog recording,類比記錄,
analog recording dynamic analyzer,類比記錄動態分析程式,
analog recording system,類比記錄系統,
analog representation,類比表示式,模擬表示法
analog scaling,類比定標,
analog scanner,類比掃瞄器,
analog scope,類比顯示器,
analog select keyboard,類比選擇鍵盤,
analog shift register,類比移位暫存器,
analog signal,類比信號,
analog signal converter,類比信號轉換器,
analog simulation,類比模擬,
analog simulation system,類比模擬系統,
analog storage,類比儲存器,
analog switch,類比開關,
analog switching,類比交換,
analog switching hybrids,類比交換併合電路,
analog to digital converter,類比至數位轉換器,
analog to digital recorder,類比至數位記錄器,
analog to digital recording system,類比至數位記錄系統,
analog to digital simulation language,類比至數位模擬語言,
analog to digital,類比至數位,
analog to frequency converter,類比頻率轉換器,
analog to time to digit,類比至時間至數位,
analog transducer,類比換能器,
analog translator,類比翻譯器,
analog transmission,類比傳輸,
analog transmission line,類比傳輸線,
analog variable,類比變數,
analog variable assignment,類比變數指定,
analog video,類比至數位轉換器,
analog video bandwidth,類比視頻寬,
analog visual signal,類比視覺信號,
analog-digital adapter,類比數位配接器,
analog-digital automatic program tester,類比數位自動程式測試器,
analog-digital chip,類比數位晶片,
analog-digital computer,類比數位計算機,
analog-digital computing system,類比數位計算系統,
analog-digital control system,類比數位控制系統,
analog-digital conversion equipment,類比數位轉換設備,
analog-digital convert,類比至數位轉換,
analog-digital converter hybrids,類比數位轉換器併合電路,
analog-digital data interconversion,類比數位資料互換,
analog-digital element,類比數位元素,
analog-digital encoder,類比數位編碼器,
analog-digital interface,類比數位介面,
analog-digital real-time computer,類比數位即時計算機,
analog-digital simulation computer,類比數位模擬電腦,
analog-digital subsystem,類比數位子系統,
analog-digital-analog converter,類比－數位－類比轉換器,
analog-digital-analog converter system,類比－數位－類比轉換器系統,
analogical inference,類比推理,類比推理
analogical learning,類比學習,類比學習
analogical problem solving,類比問題求解,
analog-to-digital conversion,類比至數位轉換,
analog-to-digital convert,類比數位轉換,模數轉換
analog-to-digital converter,類比數位轉換器,模數轉換器
analog-to-digital sensing,類比至數位感測,
analogue integrated circuit,類比積體電路,
analogue loop test,類比迴路測試,
analogue output,類比輸出,
analogue record,類比記錄,
analogue shift register,類比移位暫存器,
analogue storage module,類比儲存模組,
analogue subset,類比子集,
analogue supervision,類比監控,
analogue timing pulse,類比計時脈衝,
analogue translator,類比翻譯器,
analogue-to-digital converter,類比至數位轉換器,
analogy,類比,模擬
analogy computing device,類比計算裝置,
analysis,分析,
analysis algorithm,分析算法,
analysis block,分析塊,分析塊
analysis informations system,分析資訊系統,
analysis language,分析語言,
analysis model,分析模型,
analysis of accounts,會計分析,
analysis of algorithm,分析演算法,
analysis of spare parts change,備件更換分析,
analysis package,分析程式包,
analysis pass,分析遍,
analysis phase,分析階段,分析階段
analysis procedure,分析程序,
analysis program,分析程式,
analysis report,分析報告,
analysis routine,分析常式,
analysis system,分析系統,
analysis/synthesis system,分析／合成系統,
analyst,分析員,分析員
analyst assistance program,分析員輔助程式,
analyst programmer,程式分析員,
analytic attribute,分析屬性,分析屬性
analytic engine,分析機,
analytic extension,解析延伸,
analytic geometry interpretive language,解析幾何解譯語言,
analytic hierarchy process,階層分析處理,層次分析處理
analytic investigation,解析調查,
analytic language,分析語言,
analytic language manipulation system,解析語言調處系統,
analytic learning,分析學習,分析學習
analytic models accuracy,分析模型準確度,
analytic models calibration,分析模型校準,
analytic plotter,解析繪圖器,
analytic procedure,解析程序,
analytic program,解析程式,
analytic programmer,分析程式員,
analytic study,分析學習,
analytical attack,分析攻擊,分析攻擊
analytical engine,分析機,
analytical function generator,解析函數產生器,
analytical graphics,解析圖形,
analytical model,分析模型,分析模型
analyzability,可分析性,
analyze,分析,
analyzer,分析程式；分析器,
analyzer/recorder/controller,分析器－記錄器－控制器,
analyzing grammar,分析文法,
anaphylaxis failure,敏感故障,敏感故障
ancestor,源始；上代,先輩
ancestor directory,上代目錄,
ancestor node,上代節點,
ancestral task,源始任務,
ancestry filter,源始過濾器,
ancestry filtered form,源始過濾型式,
ancestry-filtered form strategy,源始過濾型策略,
anchor point,定錨點,
anchored choice,固定選擇,
anchored recognition,固定識別,
ancillary circuit,輔助電路,
ancillary control process buffer descriptor,輔助控制過程緩衝描述符,
ancillary control process,輔助控制過程,
ancillary device,輔助裝置,
ancillary equipment,輔助設備,輔助設備
ancillary facility,輔助設施,
ancillary peripheral,輔助週邊設備,
ancillary support,輔助支援,
ancillary support routine,輔助支援常式,
ancillary transmission equipment,輔助傳輸設備,
AND,及；與；和,〝與〞
AND absolute,與絕對,
AND circuit,及電路；和電路,
AND constant,與常數,
AND element,及元件；與元件,〝與〞門
AND function,及功能；和功能,
AND gate,與閘；及閘,與門
AND immediate with accumulator,立即和累加器作及算,
AND inverter,與反向器,
AND logic gates,及邏輯閘；與邏輯閘,
AND logic product,與邏輯積,
AND negative gate,與負閘,
AND node,及節點,
AND operation,AND運算；與運算；與操作；及運算,
AND operator,及運算子,〝與〞算符
AND parallelism,與平行性,
AND register,與暫存器,
AND relationship,與關係,
AND symbol,與符號,
AND THEN control,及則控制,
AND tie,與連結,
AND tree,與樹,
AND tube,與管,
AND with accumulator,同累加器相與,
AND/OR expression,與或表式,
AND/OR form,與或形式,
AND/OR form for goal expression,目標表式的與或形式,
AND/OR graph,與或圖,
AND/OR search graph,與或搜尋圖,
AND/OR tree,與或樹,
anding,與操作,
AND-NOT circuit,與非電路,
AND-NOT gate,與非閘；及反閘,
AND-NOT operation,與非操作,
AND-OR circuit,及或電路,
AND-OR delay,與或延遲,
AND-OR extender,及或延伸器,
AND-OR function,與或功能,
AND-OR inverter,與或反向器,
AND-OR-AND circuit,與或與電路,
AND-OR-AND gate,與或與閘,
AND-OR-INVERT gate,與或非閘,
AND-OR-NOT gate,及或反閘,
AND-OR-trigger,與或觸發器,
AND-to-OR circuit,與或電路,
AND-to-OR function,與或功能,
angelfish device,鯊魚楔形裝置,
angelfish propagation,鯊魚楔形傳播,
angle,角,
angle position,角位置,
angle-to-digit converter,角度對數位轉換器,
anglicize,英語化,英語化
Angstrom,埃,
angular position counter,角位置計數器,
angular position transducer,角位轉換器,角度位置傳感器
angular transformation,角度變換,
angular-rate sensor,角速率感測器,
animation,動畫,動畫
animation language,動畫語言,
animation system,動畫系統,
anisochronous,準同步；非等時,
anisochronous signal,準同步信號,
anisochronous transmission,準同步傳輸；非等待傳輸,
anisotropic sound bearing medium,各向異性傳聲媒介,
anisotropic stress effect,各向異性應力效應,
aniwriter,仿真打字機,
annex,附件,
annex storage,附件儲存,
annex store,附件儲存,
annihilation,消除,
annihilator,消除器,
annotate,註釋,
annotated image exchange,註記式影像交換,帶注釋的圖像交換
annotated value,標註值,
annotation,註解；註；詮釋,
announcement,發佈,
announciator,報警器,
annual forecast,年度預測,
annual percentage rate,年百分比率,
annual report,年度報告,
annual units,全年單位量,
annual usage,年度使用量,
annual usage extension,全年使用量延伸（金額）,
annunciator,告示器；信號器；告示器（插座）,
annunciator jack,告示器插座,
anomalous mode,異常模,
anomalous propagation,異常傳播,
anomalous transmission,異常傳輸,
anonymity,匿名性,匿名性
anonymous FTP,匿名式檔案傳輸協定,匿名文件傳送協議
anonymous interrupt processing,匿名中斷處理,
anonymous login,匿名式登錄,匿名登錄
anonymous processor pool,匿名處理機集用場,
anonymous program unit,匿名程式單位,
anonymous refund,匿名式退費,匿名轉賬
